UserID,Train
3360,"[17, 1393, 930, 1674, 1947, 2291, 39, 1094, 497, 356, 2081, 357, 2100, 802]"
3361,"[553, 590, 3873, 2055, 2012, 2478, 1267, 3147, 1212, 1214, 1089, 474, 2278, 1625]"
3362,"[141, 597, 539, 532, 1747, 587, 2424, 2694, 3247, 289, 500, 367, 586, 1517]"
3363,"[1835, 1380, 2581, 3436, 3528, 1043, 2802, 3155, 287, 498, 1409, 1801, 1888, 1894]"
3364,"[3148, 1735, 1726, 3817, 1188, 1641, 1537, 1784, 2359, 2396, 342, 357, 363, 116]"
3365,"[2134, 2913, 1888, 2405, 5, 2829, 2375, 1918, 3144, 516, 2629, 420, 435, 2717]"
3366,"[0, 0, 2118, 1210, 356, 3793, 3753, 3755, 3785, 1291, 1129, 1196, 1198, 3703]"
3367,"[2174, 2918, 2791, 1079, 3104, 2352, 2750, 2926, 3039, 3422, 2100, 2716, 1081, 3925]"
3368,"[593, 2794, 2795, 1101, 524, 161, 3916, 3552, 3039, 150, 3301, 2572, 3614, 2858]"
3369,"[2762, 318, 1225, 1193, 2804, 1203, 1198, 2028, 1240, 111, 1270, 1276, 1304, 908]"
3370,"[1704, 903, 904, 1892, 1262, 1224, 1208, 2890, 1090, 1411, 3566, 47, 1060, 16]"
3371,"[2068, 3911, 2871, 1254, 2718, 2959, 2395, 2947, 1258, 2022, 2352, 3098, 1291, 2312]"
3372,"[2686, 913, 942, 1269, 3801, 1950, 911, 1092, 1645, 2184, 350, 1422, 2875, 648]"
3373,"[0, 0, 0, 0, 2699, 858, 57, 1200, 3793, 3827, 589, 1408, 110, 21]"
3374,"[2788, 1077, 2968, 1258, 3760, 150, 933, 1197, 1732, 2355, 1639, 1374, 1625, 3186]"
3375,"[0, 0, 1198, 527, 3753, 3879, 3755, 1090, 2959, 2529, 1625, 2302, 2000, 253]"
3376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1210, 260, 1517, 527]"
3377,"[2322, 2338, 3316, 2026, 742, 3257, 259, 2827, 1479, 3113, 1626, 692, 880, 882]"
3378,"[2019, 3000, 3578, 3510, 1017, 3751, 3565, 3512, 3897, 1222, 2053, 2420, 2421, 2106]"
3379,"[2997, 2770, 2433, 3543, 2599, 3408, 2959, 2688, 3510, 2333, 2390, 3623, 2502, 1959]"
3380,"[3074, 2395, 1517, 2100, 543, 3101, 3700, 1246, 1042, 377, 1965, 2240, 2985, 2572]"
3381,"[0, 0, 0, 0, 0, 1270, 3785, 3882, 3720, 3752, 3852, 3408, 3147, 3148]"
3382,"[3882, 3273, 3553, 3594, 3484, 1, 2324, 2396, 3114, 2599, 2355, 3255, 1517, 1777]"
3383,"[3873, 1077, 1235, 1639, 2302, 1296, 3408, 253, 3809, 2529, 2001, 2355, 1078, 3806]"
3384,"[3671, 2167, 541, 156, 426, 1337, 2917, 1233, 122, 1084, 866, 3204, 615, 1199]"
3385,"[0, 0, 0, 0, 0, 0, 0, 2142, 1033, 3034, 1028, 2000, 1090, 780]"
3386,"[1678, 1653, 1672, 1060, 3071, 1961, 3448, 3512, 3793, 3617, 3861, 3826, 3554, 3916]"
3387,"[750, 912, 1208, 1250, 3160, 1252, 1260, 111, 1267, 1484, 1464, 2360, 318, 3006]"
3388,"[0, 0, 0, 0, 0, 0, 0, 0, 2431, 2137, 1961, 497, 1197, 2804]"
3389,"[2890, 1036, 293, 1393, 3098, 3275, 47, 1845, 1218, 592, 590, 3104, 2193, 1031]"
3390,"[2081, 357, 1408, 1088, 3189, 1256, 3114, 1294, 3819, 34, 2611, 2690, 2761, 2369]"
3391,"[2518, 3728, 26, 1921, 2013, 1476, 1513, 2411, 1357, 848, 3071, 1101, 2105, 818]"
3392,"[0, 0, 0, 0, 0, 234, 1961, 1196, 349, 3408, 3147, 3148, 3189, 3186]"
3393,"[2009, 1653, 2985, 1249, 593, 111, 2762, 3551, 1266, 1283, 3681, 1304, 2921, 3037]"
3394,"[3201, 1950, 3007, 2064, 246, 162, 1289, 1147, 2087, 2100, 2174, 2797, 3362, 3364]"
3395,"[2336, 3175, 2716, 2580, 3578, 407, 2490, 2502, 2901, 3081, 2395, 2396, 2700, 2762]"
3396,"[0, 0, 0, 0, 0, 1196, 260, 2280, 3265, 1218, 1136, 1214, 3462, 1370]"
3397,"[858, 2351, 1250, 2804, 923, 608, 1196, 953, 1104, 3683, 3152, 2966, 111, 1734]"
3398,"[2761, 2289, 2028, 2966, 162, 32, 34, 3114, 457, 1392, 125, 1633, 156, 1]"
3399,"[3114, 2761, 588, 595, 2294, 2687, 2355, 2089, 1566, 2394, 364, 783, 2384, 2572]"
3400,"[1950, 3198, 318, 1247, 1250, 2019, 1276, 111, 3360, 1961, 1294, 2762, 2324, 1307]"
3401,"[2109, 1125, 1937, 2706, 1858, 2539, 2889, 934, 3450, 3812, 1485, 2723, 500, 552]"
3402,"[2042, 1934, 902, 661, 1929, 3334, 2212, 3606, 1641, 588, 2352, 1419, 3168, 2206]"
3403,"[2987, 1274, 610, 3725, 588, 3213, 2189, 1566, 2394, 2700, 1405, 364, 673, 1920]"
3404,"[0, 0, 0, 0, 2291, 2023, 3798, 3623, 3717, 2617, 380, 2046, 258, 480]"
3405,"[1212, 260, 1198, 1207, 50, 1136, 1358, 1267, 923, 3897, 3408, 3481, 3148, 3555]"
3406,"[593, 104, 462, 1299, 2804, 1225, 1259, 1674, 1307, 1198, 1258, 1293, 1957, 1090]"
3407,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 3450, 2396]"
3408,"[3703, 1242, 6, 2288, 457, 2000, 2194, 3702, 3771, 2804, 318, 1213, 1, 1282]"
3409,"[16, 1089, 3256, 1343, 454, 6, 628, 1645, 1805, 2841, 3219, 832, 1573, 349]"
3410,"[3266, 1936, 1203, 3213, 3083, 1964, 902, 2729, 3499, 1784, 3911, 2959, 3317, 3006]"
3411,"[2278, 1394, 1263, 1212, 1258, 1682, 2395, 1231, 3897, 3317, 1617, 1207, 1358, 2311]"
3412,"[2968, 3508, 1994, 1907, 2000, 848, 3210, 1246, 3952, 45, 2541, 3527, 3852, 1285]"
3413,"[954, 2194, 2677, 3067, 2284, 3418, 3147, 1073, 1476, 2542, 1900, 3224, 2064, 2312]"
3414,"[161, 3386, 500, 253, 2803, 3256, 832, 2496, 2693, 339, 1777, 1092, 454, 1672]"
3415,"[3251, 2467, 1302, 2140, 2797, 1674, 3699, 2150, 3104, 1097, 2455, 2100, 2518, 1968]"
3416,"[47, 2263, 1729, 1034, 1799, 1805, 1245, 2289, 1268, 1673, 832, 491, 440, 2822]"
3417,"[1966, 2108, 858, 2351, 3030, 923, 2019, 1221, 1237, 912, 1178, 2360, 3730, 1251]"
3418,"[1940, 2206, 1282, 963, 918, 904, 922, 3548, 948, 899, 1103, 1086, 900, 2096]"
3419,"[1206, 541, 3471, 2571, 1396, 1584, 2140, 2640, 2657, 1909, 2011, 1527, 2528, 780]"
3420,"[2710, 1330, 2793, 904, 903, 2762, 2871, 474, 1344, 2212, 1683, 3546, 662, 1092]"
3421,"[593, 3201, 858, 2316, 955, 924, 2504, 1127, 2133, 932, 969, 1608, 2791, 2971]"
3422,"[3614, 104, 597, 2716, 2791, 1663, 1257, 3552, 2261, 2371, 3039, 1278, 1136, 1294]"
3423,"[2891, 3536, 3893, 3897, 3916, 3911, 3784, 3556, 3901, 2762, 1639, 1393, 1275, 377]"
3424,"[454, 2321, 222, 500, 3256, 587, 225, 471, 1500, 1396, 2394, 1680, 1641, 3247]"
3425,"[2387, 3608, 2352, 2243, 3210, 2915, 3552, 2100, 2111, 2746, 1206, 3201, 3359, 1234]"
3426,"[3770, 2803, 832, 1921, 10, 2763, 733, 2110, 3863, 318, 1245, 1197, 1254, 3871]"
3427,"[924, 111, 50, 457, 474, 2160, 1036, 1200, 1240, 1674, 1358, 2571, 2871, 1089]"
3428,"[3155, 1124, 902, 1873, 934, 237, 1401, 1398, 282, 477, 2245, 1035, 2064, 2150]"
3429,"[1407, 2858, 803, 2959, 2997, 2020, 3006, 3007, 1719, 2908, 2599, 50, 858, 2580]"
3430,"[1267, 2969, 154, 2690, 471, 529, 446, 541, 3894, 1893, 1394, 2708, 904, 1952]"
3431,"[1371, 2533, 920, 3475, 2396, 914, 17, 1247, 1944, 1230, 2067, 1674, 915, 1307]"
3432,"[2599, 1517, 1265, 1047, 866, 1036, 1288, 3210, 1663, 2301, 1297, 2918, 2795, 3740]"
3433,"[2683, 1517, 3624, 1333, 1203, 1198, 593, 2804, 899, 34, 589, 1207, 904, 3435]"
3434,"[1884, 3174, 1777, 543, 551, 3450, 3809, 344, 2770, 608, 296, 3147, 337, 32]"
3435,"[1208, 3524, 592, 3412, 903, 904, 913, 1086, 920, 2067, 1266, 2401, 3074, 1201]"
3436,"[2890, 161, 356, 780, 1676, 1183, 1586, 3053, 2322, 1920, 3682, 2693, 1370, 1954]"
3437,"[2797, 1257, 2174, 180, 2791, 2081, 3087, 318, 1203, 593, 678, 1207, 3189, 3481]"
3438,"[2690, 1580, 1641, 180, 3481, 3556, 3793, 589, 2692, 110, 2912, 2028, 2706, 2572]"
3439,"[2423, 2100, 3087, 3740, 2011, 2470, 1376, 3704, 2463, 2105, 2193, 2990, 2141, 3701]"
3440,"[1503, 3793, 3798, 3827, 3623, 3753, 3755, 3785, 1233, 593, 1617, 318, 2028, 50]"
3441,"[3252, 1678, 1396, 3948, 3510, 3553, 3861, 3597, 47, 1073, 3952, 3901, 858, 1221]"
3442,"[1212, 903, 2467, 2762, 593, 1266, 353, 110, 3578, 3481, 3355, 213, 2858, 318]"
3443,"[0, 0, 0, 0, 1798, 1200, 589, 3471, 1214, 541, 1199, 924, 1206, 2657]"
3444,"[3060, 1747, 357, 1883, 492, 52, 21, 3255, 3712, 539, 356, 2770, 1784, 3358]"
3445,"[448, 1197, 2310, 2396, 527, 2872, 2174, 2797, 1073, 1, 3429, 2700, 1223, 595]"
3446,"[3476, 2716, 3576, 1982, 3785, 1255, 1407, 735, 2288, 2644, 1340, 1994, 1645, 2455]"
3447,"[1240, 741, 3471, 1584, 1206, 1274, 3702, 1077, 480, 1218, 2762, 1233, 110, 589]"
3448,"[0, 0, 0, 260, 2688, 2302, 2378, 1721, 372, 3798, 2028, 733, 349, 380]"
3449,"[164, 3706, 1196, 924, 3471, 3702, 1200, 1206, 1240, 2529, 2571, 1210, 1077, 1097]"
3450,"[1092, 733, 1892, 165, 1003, 18, 1645, 377, 3219, 423, 3686, 481, 1422, 292]"
3451,"[2324, 2282, 372, 1641, 357, 1485, 2696, 2155, 2108, 101, 593, 745, 608, 50]"
3452,"[2028, 3952, 3827, 2395, 908, 1393, 1250, 912, 969, 1200, 1208, 1094, 1298, 161]"
3453,"[1584, 858, 2336, 474, 2313, 2795, 1961, 1265, 2268, 3092, 3117, 3819, 2683, 3005]"
3454,"[2291, 457, 3452, 112, 588, 2683, 1127, 1517, 215, 2975, 3566, 1689, 2411, 3173]"
3455,"[0, 0, 2134, 1589, 377, 1171, 1394, 910, 2858, 3424, 1136, 2788, 2282, 2289]"
3456,"[2393, 1831, 173, 260, 3793, 924, 1196, 3527, 3702, 1200, 1214, 1097, 1240, 1374]"
3457,"[3578, 648, 3897, 3408, 3623, 3535, 318, 50, 1089, 1704, 2762, 246, 1060, 125]"
3458,"[171, 2354, 2052, 203, 48, 2566, 1882, 2961, 765, 1821, 830, 2316, 1453, 2253]"
3459,"[0, 0, 1210, 1240, 1817, 2628, 3255, 480, 923, 858, 1221, 1206, 1222, 1449]"
3460,"[3462, 1952, 318, 924, 1927, 1394, 3730, 1228, 541, 2858, 1921, 1199, 260, 3702]"
3461,"[2288, 3702, 2944, 1222, 2028, 969, 457, 110, 1210, 555, 1240, 1610, 3703, 2916]"
3462,"[1265, 2106, 111, 1059, 1214, 785, 3074, 3361, 2750, 2729, 2325, 1290, 1089, 3683]"
3463,"[1197, 1387, 3868, 1625, 3809, 1078, 3812, 3174, 2248, 1228, 2064, 2804, 1198, 3424]"
3464,"[3578, 785, 3325, 1513, 2395, 2700, 3327, 3148, 3753, 1196, 1198, 858, 1221, 1225]"
3465,"[1291, 110, 1, 3034, 2137, 2138, 2139, 1274, 741, 2116, 594, 2700, 2018, 588]"
3466,"[111, 1090, 1276, 296, 493, 1250, 2739, 2001, 1957, 1968, 3735, 1196, 3163, 2804]"
3467,"[3196, 1258, 1262, 3074, 2788, 1214, 2791, 1222, 3114, 1256, 919, 1213, 1235, 1090]"
3468,"[904, 1104, 1304, 3730, 1213, 1252, 1103, 608, 111, 1235, 1262, 1719, 1084, 920]"
3469,"[750, 2529, 1748, 3703, 1206, 1249, 3634, 2762, 2202, 3203, 3686, 2803, 2263, 1272]"
3470,"[342, 1747, 497, 1500, 3253, 3175, 21, 1569, 1580, 11, 1883, 1777, 2390, 2567]"
3471,"[3498, 1257, 1673, 3060, 3186, 3298, 357, 2912, 3052, 3735, 3101, 1594, 2952, 3783]"
3472,"[1394, 1231, 2599, 953, 1247, 3421, 2762, 1214, 1259, 1213, 1266, 3213, 1064, 1240]"
3473,"[2247, 2114, 1101, 2150, 500, 1295, 2133, 2474, 2736, 2802, 2011, 2463, 3408, 3481]"
3474,"[1674, 497, 1393, 1946, 1265, 2243, 945, 838, 1357, 1947, 2025, 608, 50, 2966]"
3475,"[1225, 1517, 1784, 2706, 147, 1250, 352, 3783, 230, 1263, 2371, 3147, 1244, 1243]"
3476,"[2950, 1042, 266, 368, 207, 539, 164, 2341, 509, 1183, 597, 2605, 3, 2436]"
3477,"[914, 2857, 2863, 1947, 1028, 1035, 2946, 3604, 2657, 2303, 1380, 3545, 2081, 1088]"
3478,"[3546, 919, 954, 1099, 1193, 2138, 910, 915, 916, 3088, 901, 1269, 951, 1028]"
3479,"[1610, 2728, 3147, 2788, 337, 1639, 914, 1923, 3052, 2677, 110, 1246, 2139, 1784]"
3480,"[1374, 1375, 1376, 2393, 329, 1304, 590, 671, 3811, 1927, 161, 2028, 451, 534]"
3481,"[1225, 541, 1997, 2712, 1034, 1617, 3569, 1267, 1300, 2488, 2161, 293, 2395, 1210]"
3482,"[913, 3421, 1220, 1204, 2716, 2269, 457, 1343, 1704, 3634, 1198, 1197, 1347, 802]"
3483,"[3513, 3483, 3316, 714, 241, 2812, 2434, 314, 2600, 3328, 2501, 3950, 2769, 3911]"
3484,"[2863, 1517, 955, 1641, 2109, 1784, 1827, 356, 1414, 2797, 588, 2390, 1875, 2301]"
3485,"[2033, 1012, 1203, 1387, 3468, 2788, 1213, 1225, 1090, 1272, 904, 1254, 593, 1288]"
3486,"[3034, 3398, 2077, 2687, 1967, 3615, 616, 2137, 2140, 2141, 1017, 2005, 2042, 1013]"
3487,"[3186, 2208, 903, 904, 2186, 1953, 50, 1089, 6, 1343, 2917, 373, 1086, 1277]"
3488,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3489,"[2416, 1378, 2997, 2959, 3578, 2395, 3081, 2700, 2762, 2987, 1196, 1198, 589, 1291]"
3490,"[2357, 1080, 1263, 1251, 2160, 2946, 1186, 319, 1947, 1354, 1730, 1292, 950, 2318]"
3491,"[1882, 135, 802, 3155, 1105, 667, 2676, 637, 1027, 2412, 3705, 1562, 888, 2429]"
3492,"[2773, 858, 1230, 955, 899, 3545, 2657, 2300, 918, 3903, 2769, 2644, 2648, 2664]"
3493,"[780, 1266, 3508, 2921, 3681, 2922, 2951, 2401, 608, 904, 908, 924, 1953, 2571]"
3494,"[2826, 2858, 2706, 2997, 3005, 2433, 223, 2355, 3543, 1093, 2688, 2861, 2716, 3578]"
3495,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193, 2712, 3751]"
3496,"[0, 0, 0, 0, 1193, 6, 2858, 1968, 745, 1148, 3429, 3450, 2502, 2700]"
3497,"[2067, 912, 928, 446, 3307, 899, 3357, 2708, 25, 2920, 1230, 1264, 1277, 1307]"
3498,"[1892, 454, 1459, 2302, 349, 999, 1620, 70, 1597, 1658, 802, 1093, 1268, 2427]"
3499,"[2020, 1228, 1231, 3019, 1961, 1090, 3098, 1302, 2076, 2021, 3706, 541, 1258, 1298]"
3500,"[1196, 1198, 541, 3361, 1270, 1259, 1197, 1240, 1968, 1036, 1221, 1136, 1214, 3037]"
3501,"[1207, 910, 1446, 3742, 1262, 926, 1230, 913, 1952, 1242, 969, 930, 1084, 1953]"
3502,"[2858, 1641, 2395, 2997, 3114, 562, 2355, 1, 3108, 39, 543, 608, 2329, 318]"
3503,"[2890, 3873, 553, 2959, 3886, 2019, 522, 1235, 2179, 3469, 2076, 2579, 3950, 647]"
3504,"[3052, 1285, 2360, 1682, 1673, 1625, 1617, 2467, 3893, 2692, 1188, 1073, 3317, 3357]"
3505,"[1580, 21, 2282, 1732, 3129, 2696, 1517, 1391, 52, 838, 141, 1094, 750, 924]"
3506,"[2997, 1136, 2599, 1276, 2282, 2064, 1278, 2788, 1079, 1265, 3108, 2321, 2542, 1682]"
3507,"[3556, 3699, 3751, 1797, 741, 3624, 2952, 2736, 3761, 1449, 3066, 2105, 2003, 3252]"
3508,"[110, 589, 1240, 2858, 2712, 1587, 1206, 541, 1200, 1214, 2571, 1127, 3300, 3527]"
3509,"[2105, 3556, 47, 3578, 253, 1206, 50, 3897, 3301, 1610, 2502, 2683, 150, 2617]"
3510,"[3702, 674, 2012, 1527, 2077, 3549, 3114, 1, 1188, 348, 1784, 1500, 2321, 588]"
3511,"[1694, 1293, 3011, 1292, 2917, 1231, 3508, 2067, 296, 1084, 2716, 2819, 2791, 1282]"
3512,"[2833, 760, 824, 2997, 223, 180, 1287, 491, 3317, 3897, 2539, 2826, 50, 1079]"
3513,"[2391, 150, 337, 47, 3213, 595, 671, 1042, 356, 1673, 3105, 141, 364, 94]"
3514,"[1254, 2858, 1219, 2804, 750, 912, 1617, 1193, 1252, 50, 527, 3030, 1248, 1225]"
3515,"[2819, 3671, 1957, 911, 2791, 2028, 1136, 2762, 2384, 1, 50, 17, 1015, 593]"
3516,"[1676, 3638, 2038, 3033, 1590, 2549, 3481, 3897, 3181, 2872, 2161, 2193, 1967, 367]"
3517,"[3253, 671, 39, 852, 1073, 3039, 3809, 104, 1968, 1476, 588, 440, 708, 1042]"
3518,"[3176, 11, 3915, 3512, 1449, 3317, 3893, 916, 915, 911, 1198, 3897, 3077, 2357]"
3519,"[3554, 3176, 1784, 11, 1079, 3915, 3556, 3897, 3317, 369, 3854, 2875, 3246, 3717]"
3520,"[2918, 2194, 45, 2700, 2762, 247, 296, 1089, 3039, 1266, 2797, 1290, 1257, 500]"
3521,"[2406, 2371, 2133, 1135, 2134, 3550, 2021, 1131, 1300, 1288, 1220, 1307, 2915, 1994]"
3522,"[2328, 2519, 110, 733, 303, 1918, 2000, 1275, 2273, 1573, 3107, 2167, 2723, 780]"
3523,"[2529, 1210, 480, 2009, 1374, 593, 318, 1198, 1193, 1387, 1358, 2804, 1136, 1278]"
3524,"[34, 1673, 2686, 555, 2826, 2706, 2572, 2707, 2997, 2710, 3016, 2718, 1093, 2336]"
3525,"[778, 3181, 2599, 296, 1245, 3114, 29, 2336, 32, 1411, 1407, 3499, 1215, 1645]"
3526,"[318, 1885, 1704, 150, 800, 3108, 1639, 1120, 628, 451, 2059, 3186, 1003, 3272]"
3527,"[3798, 3717, 1090, 1387, 2355, 2000, 3148, 1625, 293, 780, 3147, 2529, 2001, 3638]"
3528,"[2867, 2160, 1219, 2644, 3499, 1333, 1387, 1350, 1345, 1258, 1407, 968, 1991, 253]"
3529,"[1967, 2797, 2716, 2746, 2717, 1197, 1210, 2406, 2405, 1127, 1036, 2571, 1608, 786]"
3530,"[0, 0, 0, 0, 0, 0, 0, 0, 1208, 380, 1210, 3785, 3623, 3755]"
3531,"[1240, 2243, 2919, 3098, 3704, 2150, 1210, 3505, 2915, 3408, 3176, 3185, 3897, 3783]"
3532,"[257, 7, 3247, 780, 141, 586, 230, 3186, 1608, 225, 500, 788, 1006, 2724]"
3533,"[373, 3418, 293, 1183, 14, 1408, 1635, 1704, 47, 1610, 3147, 1721, 356, 1466]"
3534,"[1210, 1291, 457, 3702, 2912, 2000, 2951, 555, 1610, 2662, 3104, 2194, 21, 480]"
3535,"[858, 2028, 1233, 3654, 1198, 1387, 110, 1953, 480, 1036, 3578, 2000, 2944, 589]"
3536,"[364, 709, 1405, 3147, 2058, 628, 3484, 3256, 832, 10, 292, 3555, 736, 2320]"
3537,"[0, 3033, 3301, 733, 267, 3793, 3624, 3753, 3623, 3717, 3744, 3752, 3785, 3755]"
3538,"[628, 1059, 147, 94, 2236, 194, 1268, 3255, 281, 151, 507, 1120, 45, 1476]"
3539,"[2137, 2138, 3034, 3396, 1278, 2657, 1380, 1294, 1208, 111, 1206, 1193, 3152, 3363]"
3540,"[2423, 2355, 2763, 3006, 3148, 3160, 1247, 3510, 3181, 1758, 1090, 1259, 2791, 524]"
3541,"[527, 1213, 318, 608, 1594, 1228, 111, 778, 593, 293, 1179, 1090, 2248, 3504]"
3542,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1198, 3578, 3798]"
3543,"[2952, 3091, 2648, 800, 2300, 899, 2010, 1250, 1276, 3728, 1256, 905, 3742, 714]"
3544,"[1699, 110, 3114, 1865, 2290, 2600, 608, 1788, 1278, 3499, 1214, 2160, 253, 2716]"
3545,"[0, 0, 0, 1585, 1963, 3083, 3129, 3186, 800, 1304, 1197, 1387, 1252, 922]"
3546,"[1729, 1227, 1466, 431, 2391, 2542, 198, 47, 246, 2859, 3002, 1289, 3539, 77]"
3547,"[953, 919, 927, 3948, 3911, 3756, 3783, 2067, 831, 2967, 1206, 3897, 581, 858]"
3548,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3549,"[3067, 2804, 3819, 34, 2791, 2915, 3072, 2108, 104, 2926, 2997, 1172, 2699, 635]"
3550,"[3253, 3296, 1078, 3246, 2109, 3760, 1884, 1721, 1858, 303, 1091, 480, 3949, 2973]"
3551,"[3100, 1542, 2501, 3246, 2336, 2908, 3418, 265, 34, 1643, 1177, 3713, 534, 2611]"
3552,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1212, 1230]"
3553,"[377, 380, 1608, 3107, 1573, 165, 1370, 2490, 2393, 1917, 780, 1552, 1918, 2002]"
3554,"[0, 288, 1197, 3608, 110, 260, 1198, 858, 1221, 745, 1148, 3868, 1223, 2804]"
3555,"[2, 1372, 2005, 2161, 421, 2115, 2370, 316, 1049, 2046, 1544, 1030, 158, 1779]"
3556,"[2916, 1097, 1396, 1584, 3175, 2985, 3435, 2987, 1748, 164, 2762, 2174, 3479, 2100]"
3557,"[3078, 2580, 3471, 1291, 3503, 1103, 2502, 1307, 3525, 2145, 2405, 2794, 293, 3911]"
3558,"[1246, 1639, 1584, 2764, 3386, 1956, 2712, 1097, 805, 3100, 1059, 1721, 507, 11]"
3559,"[3693, 3016, 2746, 1974, 1330, 2976, 2513, 3708, 1627, 2583, 1197, 3426, 1639, 1393]"
3560,"[1958, 364, 2797, 592, 441, 1246, 1028, 2081, 477, 2423, 2779, 1060, 3684, 3397]"
3561,"[3753, 3513, 490, 648, 2160, 3755, 3515, 2792, 260, 1387, 858, 1214, 1221, 2991]"
3562,"[3821, 2641, 586, 253, 440, 3264, 3909, 1, 1290, 2166, 1892, 1135, 3791, 39]"
3563,"[2795, 2990, 1297, 610, 2745, 3763, 2243, 1129, 3505, 2240, 2301, 2312, 3527, 1994]"
3564,"[2793, 1999, 3755, 3185, 3355, 541, 1270, 1200, 2968, 1240, 1097, 2288, 1748, 1396]"
3565,"[2571, 1089, 16, 1407, 2617, 292, 288, 1552, 2713, 3063, 1499, 858, 260, 318]"
3566,"[2028, 1721, 858, 912, 919, 3435, 318, 1221, 1256, 1193, 3735, 1228, 3034, 1262]"
3567,"[1394, 296, 1997, 1350, 6, 2064, 1270, 111, 1307, 3868, 1240, 1097, 1256, 110]"
3568,"[32, 2140, 3527, 2664, 1921, 2533, 1748, 2916, 1129, 610, 2527, 1580, 1527, 1573]"
3569,"[1246, 2644, 150, 1962, 147, 3019, 3246, 2739, 3100, 1271, 3744, 1194, 3252, 2407]"
3570,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3819, 1244]"
3571,"[3784, 1748, 405, 1275, 1927, 303, 2858, 1894, 3617, 3879, 3578, 3483, 3594, 1339]"
3572,"[1547, 3006, 1041, 265, 2890, 1704, 1914, 1094, 1358, 314, 1233, 515, 529, 2686]"
3573,"[0, 0, 0, 0, 0, 180, 110, 750, 260, 1196, 2571, 1210, 2762, 2116]"
3574,"[3760, 1456, 780, 673, 2369, 145, 3869, 2340, 3769, 3637, 3729, 736, 3301, 1587]"
3575,"[0, 0, 2447, 1101, 110, 3839, 3837, 3838, 2716, 1214, 1258, 1215, 3476, 1407]"
3576,"[3653, 1247, 1307, 1101, 3524, 3, 3095, 1193, 954, 2791, 1952, 3498, 1231, 3468]"
3577,"[2405, 1888, 1457, 270, 1393, 356, 380, 2396, 2006, 1408, 1894, 1569, 140, 266]"
3578,"[3524, 2424, 111, 50, 1200, 589, 1343, 1266, 3508, 2921, 1254, 2366, 431, 2108]"
3579,"[1320, 442, 1379, 2735, 420, 1590, 2322, 1882, 172, 1869, 327, 160, 3432, 2571]"
3580,"[3249, 1779, 2446, 1320, 1037, 3835, 223, 3793, 1196, 1197, 480, 1291, 3418, 3310]"
3581,"[0, 0, 0, 0, 0, 0, 2571, 3753, 3623, 260, 1196, 1240, 1210, 1584]"
3582,"[1580, 158, 1030, 2405, 836, 2050, 1894, 653, 2013, 2421, 2471, 2162, 434, 2143]"
3583,"[356, 2067, 928, 899, 28, 912, 1674, 1947, 920, 1296, 1408, 916, 933, 2396]"
3584,"[50, 1213, 1089, 293, 866, 2542, 6, 1466, 431, 1500, 1396, 1732, 47, 555]"
3585,"[2739, 1962, 2069, 3125, 2250, 1935, 3194, 1399, 3546, 1680, 2686, 1955, 948, 282]"
3586,"[3259, 509, 736, 1457, 899, 3196, 1253, 969, 1944, 1945, 1226, 2664, 971, 1301]"
3587,"[3020, 1092, 253, 3578, 2302, 2076, 2326, 589, 1240, 3527, 2971, 587, 1378, 2916]"
3588,"[1298, 3448, 593, 1104, 919, 3360, 3405, 25, 2348, 111, 1203, 1357, 1358, 1095]"
3589,"[3869, 3507, 2490, 3256, 1197, 3197, 1125, 2985, 2273, 3247, 3699, 1240, 805, 380]"
3590,"[1218, 1921, 2208, 2841, 353, 1653, 3897, 3481, 3893, 3317, 2329, 3039, 1729, 3250]"
3591,"[2, 3249, 1409, 552, 2269, 1272, 1259, 3566, 3481, 924, 3408, 3753, 1552, 3173]"
3592,"[2427, 3753, 260, 1019, 2628, 3438, 2021, 2863, 3481, 3911, 2390, 2889, 2677, 3916]"
3593,"[1923, 1648, 1265, 551, 1641, 39, 3809, 1517, 2706, 141, 2718, 1784, 342, 356]"
3594,"[3639, 1954, 1968, 3253, 1645, 2005, 1370, 1345, 1580, 333, 1573, 1909, 2628, 2167]"
3595,"[2918, 3421, 1278, 1214, 1387, 1982, 260, 2174, 1073, 2797, 1198, 2947, 3793, 1610]"
3596,"[1186, 32, 39, 3655, 1285, 1641, 2075, 3201, 1193, 3930, 3925, 1260, 1284, 3683]"
3597,"[1588, 551, 3751, 2059, 648, 1396, 1438, 1225, 3476, 2279, 2513, 1223, 594, 2018]"
3599,"[1918, 163, 368, 1597, 10, 376, 736, 1687, 442, 2881, 861, 1586, 70, 786]"
3600,"[1013, 1018, 1023, 1028, 2015, 2098, 1010, 3397, 1, 986, 2384, 595, 364, 531]"
